suggestionRunID,pastPeriodStart,pastPeriodEnd,suggestionPeriodStart,suggestionPeriodEnd,minOrders,Item,SiteName,ChannelName,CustomerSegment,UnitsLastPeriod,avgSaleUnitPrice,avgCostUnitPrice,Orders,RevenueLastPeriod,MarginLastPeriod,Elasticity,marginOptimalPrice,marginOptimalPriceRounded,percentChange,forecastedDemandAtOptimum,forecastedDemandAtRounded,forecastedRevenueAtRounded,forecastedMarginAtRounded,incrementalMargin
S2017-05-21,5/15/2017,5/21/2017,5/22/2017,5/28/2017,1,dominicks,100,Retail,all,28224,1.45,1.33,1,40924.8,3341.16,-4.25,1.74,1.79,23,13005,11529,20638,5284.85,1943.7
S2017-05-21,5/15/2017,5/21/2017,5/22/2017,5/28/2017,1,dominicks,101,Retail,all,19648,1.52,1.34,1,29864.96,3592.05,-4.45,1.72,1.69,11,11335,12258,20716,4324.94,732.89
S2017-05-21,5/15/2017,5/21/2017,5/22/2017,5/28/2017,1,dominicks,102,Retail,all,27968,1.48,1.45,1,41392.64,806.6,-4.38,1.88,1.89,28,9808,9583,18112,4205.44,3398.84
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,100,Retail,all,8128,1.76,1.44,1,14305.28,2634.53,-4.25,1.88,1.89,7,6141,6004,11348,2726.65,92.13
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,101,Retail,all,3712,1.76,1.41,1,6533.12,1296.04,-4.45,1.82,1.79,2,3198,3443,6163,1305.43,9.39
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,102,Retail,all,16256,1.69,1.33,1,27472.64,5848.42,-4.38,1.72,1.69,0,15050,16256,27473,5848.42,0
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,103,Retail,all,4864,1.69,1.3,1,8220.16,1885.14,-4.34,1.69,1.69,0,4864,4864,8220,1885.14,0
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,104,Retail,all,5120,1.58,1.48,1,8089.6,495.97,-4.48,1.91,1.89,20,2189,2295,4337,933.6,437.62
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,105,Retail,all,7232,1.73,1.3,1,12511.36,3132.4,-4.32,1.69,1.69,-2,8001,8001,13522,3145.45,13.06
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,106,Retail,all,3328,1.58,1.27,1,5258.24,1016.27,-5.03,1.59,1.59,1,3224,3224,5126,1016.77,0.5
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,107,Retail,all,3904,1.58,1.44,1,6168.32,551.83,-4.37,1.87,1.89,20,1869,1784,3373,805.41,253.58
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,109,Retail,all,2560,1.58,1.47,1,4044.8,276.45,-4.44,1.9,1.89,20,1129,1156,2184,483.01,206.55
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,110,Retail,all,5760,1.58,1.4,1,9100.8,1054.37,-4.48,1.8,1.79,13,3212,3293,5895,1294.41,240.04
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,111,Retail,all,10944,1.78,1.41,1,19480.32,4070.4,-4.32,1.83,1.79,1,9710,10682,19121,4079.9,9.49
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,112,Retail,all,6528,1.69,1.37,1,11032.32,2112.66,-4.36,1.77,1.79,6,5336,5081,9095,2152.35,39.7
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,113,Retail,all,6208,1.58,1.26,1,9808.64,2016.54,-4.29,1.64,1.59,1,5291,6042,9607,2023.12,6.57
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,114,Retail,all,15872,1.76,1.38,1,27934.72,6027.07,-4.3,1.8,1.79,2,14410,14759,26419,6047.36,20.29
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,115,Retail,all,4288,1.77,1.27,1,7589.76,2159.91,-4.47,1.63,1.59,-10,6198,6925,11012,2241.85,81.94
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,116,Retail,all,6144,1.58,1.32,1,9707.52,1619.99,-4.48,1.69,1.69,7,4545,4545,7680,1698.21,78.22
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,117,Retail,all,4672,1.58,1.3,1,7381.76,1309.8,-4.48,1.67,1.69,7,3645,3456,5840,1348.99,39.19
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,118,Retail,all,4672,1.58,1.38,1,7381.76,933.14,-4.51,1.77,1.79,13,2800,2661,4764,1090.38,157.24
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,119,Retail,all,4864,1.58,1.42,1,7685.12,795.7,-5.03,1.77,1.79,13,2747,2596,4648,970.03,174.32
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,12,Retail,all,9728,1.58,1.47,1,15370.24,1050.53,-4.39,1.91,1.89,20,4230,4431,8374,1851.94,801.41
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,121,Retail,all,5824,1.77,1.47,1,10308.48,1751.68,-4.45,1.9,1.89,7,4249,4350,8221,1830.17,78.49
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,122,Retail,all,10304,1.59,1.52,1,16383.36,700.16,-4.32,1.98,1.99,25,3994,3908,7778,1828.92,1128.77
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,123,Retail,all,9856,1.84,1.52,1,18135.04,3161.11,-4.38,1.97,1.99,8,7309,6992,13915,3291.53,130.42
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,124,Retail,all,11520,1.8,1.5,1,20736,3490.21,-4.32,1.95,1.99,11,8152,7468,14861,3681.33,191.12
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,126,Retail,all,5696,1.77,1.46,1,10081.92,1776.53,-4.48,1.88,1.89,7,4348,4246,8024,1833.64,57.12
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,128,Retail,all,10048,1.79,1.35,1,17985.92,4396.3,-4.36,1.75,1.79,0,11089,10048,17986,4396.3,0
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,129,Retail,all,5760,1.79,1.3,1,10310.4,2840.43,-5.02,1.62,1.59,-11,9506,10441,16601,3060.49,220.06
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,130,Retail,all,15040,1.81,1.27,1,27222.4,8177.4,-4.42,1.64,1.59,-12,23258,26669,42404,8633.12,455.73
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,131,Retail,all,4672,1.75,1.42,1,8176,1532.56,-4.5,1.83,1.79,2,3821,4220,7554,1553.17,20.61
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,132,Retail,all,16256,1.69,1.32,1,27472.64,5984,-4.33,1.72,1.69,0,15063,16256,27473,5984,0
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,134,Retail,all,2432,1.77,1.5,1,4304.64,663.86,-5.03,1.87,1.89,7,1845,1749,3305,687.11,23.25
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,137,Retail,all,8064,1.78,1.44,1,14353.92,2775.06,-4.32,1.87,1.89,6,6516,6224,11763,2826.38,51.31
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,14,Retail,all,5120,1.58,1.47,1,8089.6,538.68,-4.41,1.91,1.89,20,2218,2324,4392,964.76,426.08
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,18,Retail,all,5760,1.58,1.32,1,9100.8,1486.71,-4.35,1.72,1.69,7,3981,4298,7264,1582.16,95.45
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,2,Retail,all,6336,1.82,1.4,1,11531.52,2680.44,-4.43,1.8,1.79,-2,6654,6820,12208,2680.65,0.21
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,21,Retail,all,7232,1.59,1.49,1,11498.88,732.67,-4.34,1.93,1.89,19,3119,3416,6456,1370.75,638.07
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,28,Retail,all,1920,1.58,1.41,1,3033.6,330.11,-4.73,1.79,1.79,13,1064,1064,1905,406.39,76.28
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,32,Retail,all,8576,1.58,1.36,1,13550.08,1879.77,-4.37,1.76,1.79,13,5352,4971,8898,2133.53,253.75
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,33,Retail,all,5824,1.8,1.31,1,10483.2,2849.28,-4.32,1.71,1.69,-6,7269,7648,12925,2900.22,50.94
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,40,Retail,all,6208,1.59,1.42,1,9870.72,1060.39,-4.34,1.84,1.89,19,3294,2932,5542,1380.44,320.05
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,44,Retail,all,4928,1.77,1.52,1,8722.56,1208.2,-4.34,1.98,1.99,12,3029,2964,5898,1378.68,170.48
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,45,Retail,all,5376,1.58,1.5,1,8494.08,446.05,-5.03,1.87,1.89,20,2303,2183,4126,857.95,411.9
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,47,Retail,all,8256,1.58,1.3,1,13044.48,2314.57,-4.48,1.67,1.69,7,6441,6107,10321,2383.83,69.26
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,48,Retail,all,3328,1.58,1.41,1,5258.24,581.43,-5.03,1.75,1.79,13,1990,1777,3180,683.46,102.02
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,49,Retail,all,4096,1.58,1.37,1,6471.68,840.87,-5.03,1.72,1.69,7,2672,2920,4934,920.55,79.68
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,5,Retail,all,5248,1.58,1.35,1,8291.84,1194.08,-4.49,1.74,1.69,7,3403,3879,6556,1309.38,115.3
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,50,Retail,all,4672,1.58,1.37,1,7381.76,959.11,-4.73,1.74,1.79,13,2960,2589,4635,1075.25,116.13
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,51,Retail,all,4544,1.58,1.32,1,7179.52,1172.85,-4.48,1.7,1.69,7,3273,3361,5680,1237.28,64.43
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,52,Retail,all,5696,1.58,1.46,1,8999.68,710.12,-4.96,1.82,1.79,13,2825,3067,5490,1026.54,316.42
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,53,Retail,all,6912,1.58,1.35,1,10920.96,1591.9,-4.41,1.75,1.79,13,4404,3987,7136,1755.33,163.42
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,54,Retail,all,5248,1.79,1.39,1,9393.92,2091.91,-4.48,1.79,1.79,0,5248,5248,9394,2091.91,0
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,56,Retail,all,5184,1.58,1.36,1,8190.72,1150.69,-4.48,1.75,1.79,13,3280,2964,5305,1280.33,129.63
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,59,Retail,all,6784,1.59,1.36,1,10786.56,1554.82,-4.48,1.75,1.79,13,4415,3990,7142,1712.43,157.61
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,62,Retail,all,4224,1.58,1.41,1,6673.92,714.49,-4.73,1.79,1.79,13,2341,2341,4190,887.54,173.05
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,64,Retail,all,5056,1.77,1.51,1,8949.12,1295.8,-5.03,1.89,1.89,7,3635,3635,6870,1367.83,72.03
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,67,Retail,all,1984,1.58,1.39,1,3134.72,379.72,-4.48,1.79,1.79,13,1134,1134,2030,455.31,75.6
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,68,Retail,all,5760,1.58,1.31,1,9100.8,1566.78,-4.32,1.7,1.69,7,4198,4307,7278,1645.22,78.45
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,70,Retail,all,10688,1.58,1.37,1,16887.04,2194.14,-4.37,1.78,1.79,13,6349,6195,11090,2572.83,378.69
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,71,Retail,all,8704,1.8,1.51,1,15667.2,2564.46,-4.32,1.96,1.99,11,6025,5642,11228,2734.39,169.93
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,72,Retail,all,4544,1.58,1.47,1,7179.52,478.07,-4.31,1.92,1.89,20,1962,2099,3968,871.7,393.63
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,73,Retail,all,15552,1.58,1.46,1,24572.16,1809.16,-4.34,1.9,1.89,20,6985,7147,13508,3046.91,1237.75
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,74,Retail,all,9920,1.58,1.44,1,15673.6,1402.19,-4.38,1.86,1.89,20,4855,4526,8554,2042.87,640.68
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,75,Retail,all,5504,1.58,1.47,1,8696.32,579.08,-4.32,1.92,1.89,20,2371,2538,4798,1053.97,474.9
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,76,Retail,all,6848,1.58,1.36,1,10819.84,1501.01,-4.46,1.75,1.79,13,4341,3925,7026,1684.61,183.6
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,77,Retail,all,4736,1.58,1.47,1,7482.88,537.77,-4.48,1.89,1.89,20,2122,2122,4012,898.98,361.21
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,78,Retail,all,7040,1.58,1.35,1,11123.2,1621.38,-4.3,1.76,1.79,13,4427,4117,7369,1812.54,191.16
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,8,Retail,all,5696,1.58,1.31,1,8999.68,1549.37,-4.38,1.69,1.69,7,4242,4242,7169,1620.39,71.02
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,80,Retail,all,5312,1.58,1.27,1,8392.96,1666.43,-4.46,1.63,1.59,1,4623,5165,8212,1671.84,5.41
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,81,Retail,all,4992,1.58,1.38,1,7887.36,997.05,-4.48,1.78,1.79,13,2927,2854,5109,1169.43,172.38
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,83,Retail,all,5312,1.58,1.52,1,8392.96,293.06,-4.29,1.99,1.99,26,1974,1974,3929,918.39,625.33
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,84,Retail,all,5184,1.58,1.45,1,8190.72,660.7,-4.49,1.87,1.89,20,2433,2319,4383,1014.5,353.79
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,86,Retail,all,12544,1.58,1.39,1,19819.52,2331.05,-4.37,1.81,1.79,13,6926,7271,13015,2878.12,547.07
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,88,Retail,all,11968,1.58,1.29,1,18909.44,3421.77,-4.34,1.68,1.69,7,9170,8936,15103,3538.03,116.26
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,89,Retail,all,8256,1.77,1.33,1,14613.12,3630.74,-4.39,1.72,1.69,-5,9363,10115,17094,3638.94,8.2
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,9,Retail,all,5504,1.58,1.51,1,8696.32,364.86,-4.48,1.95,1.99,26,2144,1958,3896,932.55,567.69
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,90,Retail,all,4928,1.58,1.36,1,7786.24,1080.17,-4.36,1.77,1.79,13,3004,2860,5120,1227.51,147.34
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,91,Retail,all,5952,1.58,1.42,1,9404.16,957.14,-4.34,1.84,1.89,20,3073,2735,5170,1287.76,330.62
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,92,Retail,all,4800,1.58,1.42,1,7584,745.2,-4.34,1.85,1.89,20,2420,2206,4169,1026.25,281.05
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,93,Retail,all,3776,1.58,1.47,1,5966.08,428.76,-4.41,1.9,1.89,20,1674,1714,3239,725.8,297.04
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,94,Retail,all,8192,1.58,1.36,1,12943.36,1818.38,-4.48,1.75,1.79,13,5183,4684,8384,2023.23,204.85
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,95,Retail,all,5056,1.58,1.5,1,7988.48,419.5,-4.48,1.93,1.89,20,2063,2266,4283,890.43,470.94
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,97,Retail,all,4416,1.58,1.35,1,6977.28,1004.77,-5.03,1.69,1.69,7,3148,3148,5320,1062.47,57.7
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,dominicks,98,Retail,all,10560,1.77,1.53,1,18691.2,2559.64,-4.32,1.99,1.99,12,6366,6366,12668,2943.55,383.91
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,100,Retail,all,11072,2.49,1.64,1,27569.28,9395.37,-4.56,2.1,2.09,-16,24075,24605,51425,11037.18,1641.82
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,101,Retail,all,11136,2.49,1.74,1,27728.64,8373.27,-4.91,2.18,2.19,-12,21392,20916,45807,9452.34,1079.07
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,102,Retail,all,17600,2.49,1.72,1,43824,13485.65,-4.99,2.16,2.19,-12,35779,33399,73143,15571.54,2085.89
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,103,Retail,all,5952,2.49,1.95,1,14820.48,3196.88,-4.65,2.49,2.49,0,5952,5952,14820,3196.88,0
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,104,Retail,all,7936,2.49,1.65,1,19760.64,6705.84,-4.65,2.1,2.09,-16,17523,17916,37445,7972.58,1266.73
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,105,Retail,all,10944,2.49,1.75,1,27250.56,8150.54,-4.63,2.23,2.19,-12,18236,19830,43428,8819.39,668.85
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,106,Retail,all,4416,2.49,1.86,1,10995.84,2798.73,-4.65,2.36,2.39,-4,5667,5343,12770,2852.07,53.34
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,107,Retail,all,15936,2.49,1.86,1,39680.64,10099.76,-4.69,2.36,2.39,-4,20493,19314,46160,10309.14,209.38
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,109,Retail,all,23616,2.49,1.66,1,58803.84,19701.65,-4.35,2.15,2.19,-12,44727,41280,90404,22053.94,2352.29
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,110,Retail,all,11648,2.49,1.88,1,29003.52,7048.55,-4.65,2.4,2.39,-4,13823,14094,33684,7119.2,70.65
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,111,Retail,all,26624,2.49,1.73,1,66293.76,20209.48,-4.93,2.17,2.19,-12,52455,50136,109797,23015.77,2806.29
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,112,Retail,all,19264,2.49,1.89,1,47967.36,11519.29,-4.97,2.37,2.39,-4,24624,23617,56444,11760.42,241.13
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,113,Retail,all,11136,2.49,1.95,1,27728.64,5981.26,-4.35,2.54,2.49,0,10213,11136,27729,5981.26,0
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,114,Retail,all,11584,2.49,1.91,1,28844.16,6678.06,-4.61,2.44,2.49,0,12720,11584,28844,6678.06,0
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,115,Retail,all,11136,2.49,1.9,1,27728.64,6619.13,-4.63,2.42,2.39,-4,12708,13463,32177,6656.1,36.97
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,116,Retail,all,7872,2.49,1.77,1,19601.28,5665.4,-4.65,2.26,2.29,-8,12354,11619,26608,6038.39,372.99
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,117,Retail,all,9536,2.49,1.68,1,23744.64,7750.57,-4.65,2.14,2.09,-16,19287,21528,44994,8886.3,1135.73
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,118,Retail,all,11584,2.49,1.66,1,28844.16,9663.95,-4.68,2.11,2.09,-16,25144,26290,54946,11416.33,1752.38
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,119,Retail,all,7680,2.49,1.84,1,19123.2,4977.33,-4.65,2.35,2.39,-4,10051,9293,22209,5093.19,115.86
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,12,Retail,all,26624,2.49,1.88,1,66293.76,16301.61,-4.46,2.42,2.39,-4,30235,31964,76395,16375.09,73.48
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,121,Retail,all,17472,2.49,1.77,1,43505.28,12636.97,-4.91,2.22,2.19,-12,30696,32817,71870,13890.51,1253.54
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,122,Retail,all,15040,2.49,1.95,1,37449.6,8131.98,-4.93,2.45,2.49,0,16290,15040,37450,8131.98,0
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,123,Retail,all,27392,2.49,1.91,1,68206.08,15987.34,-4.99,2.38,2.39,-4,34319,33609,80325,16254.89,267.55
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,124,Retail,all,15168,2.49,1.72,1,37768.32,11730.78,-4.63,2.19,2.19,-12,27484,27484,60189,13010.5,1279.72
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,126,Retail,all,18432,2.49,1.68,1,45895.68,14849,-4.39,2.18,2.19,-12,33042,32385,70922,16373.95,1524.95
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,128,Retail,all,25280,2.05,1.93,1,51824,3088.46,-4.97,2.41,2.39,17,11313,11791,28181,5449.52,2361.06
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,129,Retail,all,14464,2.49,1.86,1,36015.36,9063.29,-4.64,2.38,2.39,-4,17838,17494,41810,9212.47,149.19
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,130,Retail,all,75904,1.18,1.63,1,89566.72,-34209.17,-5.03,2.04,1.99,69,4835,5478,10901,1968.2,36177.37
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,131,Retail,all,14080,2.49,1.88,1,35059.2,8570.64,-4.96,2.36,2.39,-4,18370,17254,41238,8777.44,206.81
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,132,Retail,all,14784,2.49,1.66,1,36812.16,12280.63,-4.94,2.08,2.09,-16,35957,35115,73391,15123.03,2842.4
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,134,Retail,all,5504,2.49,1.78,1,13704.96,3921.77,-4.65,2.26,2.29,-8,8638,8124,18604,4163.8,242.03
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,137,Retail,all,22272,2.49,1.8,1,55457.28,15311.33,-4.39,2.33,2.29,-8,29811,32166,73660,15679.94,368.61
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,14,Retail,all,11584,2.49,1.72,1,28844.16,8917.48,-4.57,2.2,2.19,-12,20399,20829,45615,9785.48,868
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,18,Retail,all,17728,2.49,1.62,1,44142.72,15360.78,-4.96,2.03,1.99,-20,48823,53889,107238,19748.57,4387.79
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,2,Retail,all,10240,2.49,1.68,1,25497.6,8249.45,-4.59,2.15,2.19,-12,20089,18459,40426,9333.23,1083.79
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,21,Retail,all,8256,2.49,1.88,1,20557.44,4995.95,-4.65,2.4,2.39,-4,9797,9990,23875,5046.03,50.07
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,28,Retail,all,5952,2.49,1.75,1,14820.48,4390.14,-4.65,2.23,2.19,-12,9940,10812,23679,4731.43,341.29
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,32,Retail,all,39296,2.49,1.95,1,97847.04,21106.27,-4.44,2.52,2.49,0,37261,39296,97847,21106.27,0
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,33,Retail,all,7744,2.49,1.65,1,19282.56,6543.6,-4.63,2.1,2.09,-16,17041,17422,36411,7752.49,1208.89
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,40,Retail,all,11008,2.49,1.77,1,27409.92,7882.94,-4.66,2.26,2.29,-8,17292,16262,37239,8392.79,509.85
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,44,Retail,all,14208,2.49,1.77,1,35377.92,10225.36,-4.66,2.25,2.29,-8,22785,20989,48064,10907.69,682.34
S2017-05-14,5/8/2017,5/14/2017,5/15/2017,5/21/2017,1,minute_maid,45,Retail,all,5696,2.49,1.94,1,14183.04,3140.95,-4.65,2.47,2.49,0,5914,5696,14183,3140.95,0
